sample_name,FigD_label
F2S4_170516_008_G01,L4 IT VISp Rspo1
F2S4_170516_008_H01,L4 IT VISp Rspo1
F2S4_170516_009_A01,L4 IT VISp Rspo1
F2S4_170516_009_B01,L4 IT VISp Rspo1
F2S4_170516_009_C01,L5 IT VISp Hsd11b1 Endou
F2S4_170516_009_D01,L4 IT VISp Rspo1
F2S4_170516_009_E01,L4 IT VISp Rspo1
F2S4_170516_009_F01,L4 IT VISp Rspo1
F2S4_170516_009_G01,L4 IT VISp Rspo1
F2S4_170516_009_H01,L4 IT VISp Rspo1
F2S4_170516_010_A01,L4 IT VISp Rspo1
F2S4_170516_010_B01,L4 IT VISp Rspo1
F2S4_170516_010_C01,L4 IT VISp Rspo1
F2S4_170516_010_D01,L5 IT VISp Hsd11b1 Endou
F2S4_170516_010_E01,L4 IT VISp Rspo1
F2S4_170516_010_G01,L4 IT VISp Rspo1
F2S4_170516_010_H01,L4 IT VISp Rspo1
F2S4_170516_011_A01,L4 IT VISp Rspo1
F2S4_170516_011_B01,L4 IT VISp Rspo1
F2S4_170516_011_C01,L4 IT VISp Rspo1
F2S4_170516_011_D01,L4 IT VISp Rspo1
F2S4_170516_011_E01,L4 IT VISp Rspo1
F2S4_170516_011_F01,L5 IT VISp Hsd11b1 Endou
F2S4_170516_011_G01,L4 IT VISp Rspo1
F2S4_170516_011_H01,L4 IT VISp Rspo1
F2S4_170516_012_A01,L4 IT VISp Rspo1
F2S4_170516_012_B01,L4 IT VISp Rspo1
F2S4_170516_012_C01,L4 IT VISp Rspo1
F2S4_170516_012_D01,L4 IT VISp Rspo1
F2S4_170516_012_E01,L4 IT VISp Rspo1
F2S4_170516_012_F01,L4 IT VISp Rspo1
F2S4_170516_012_G01,L4 IT VISp Rspo1
F2S4_170516_013_A01,L4 IT VISp Rspo1
F2S4_170516_013_B01,L4 IT VISp Rspo1
F2S4_170516_013_C01,L4 IT VISp Rspo1
F2S4_170516_013_D01,L4 IT VISp Rspo1
F2S4_170516_013_E01,L4 IT VISp Rspo1
F2S4_170516_013_F01,L4 IT VISp Rspo1
F2S4_170516_013_H01,L4 IT VISp Rspo1
F2S4_170516_014_G01,L4 IT VISp Rspo1
F2S4_170516_014_H01,L4 IT VISp Rspo1
F2S4_170518_001_A01,L2/3 IT VISp Agmat
F2S4_170518_002_H01,L2/3 IT VISp Agmat
F2S4_170518_006_B01,L6 IT VISp Penk Col27a1
F2S4_170518_006_C01,L6 IT VISp Penk Col27a1
F2S4_170518_006_D01,L6 IT VISp Col23a1 Adamts2
F2S4_170518_006_E01,L6 IT VISp Penk Col27a1
F2S4_170518_006_F01,L6 IT VISp Penk Col27a1
F2S4_170518_007_A01,L6 IT VISp Penk Col27a1
F2S4_170518_007_B01,L6 IT VISp Penk Col27a1
F2S4_170518_007_C01,L6 IT VISp Penk Col27a1
F2S4_170518_007_D01,L6 IT VISp Penk Col27a1
F2S4_170518_007_E01,L6 IT VISp Penk Col27a1
F2S4_170518_007_F01,L6 IT VISp Penk Col27a1
F2S4_170518_007_H01,L6 IT VISp Penk Col27a1
F2S4_170518_011_A01,L6 IT VISp Penk Col27a1
F2S4_170518_011_C01,L6 IT VISp Penk Col27a1
F2S4_170518_011_D01,L6 IT VISp Penk Col27a1
F2S4_170518_011_E01,L6 IT VISp Penk Col27a1
F2S4_170518_011_F01,L6 IT VISp Penk Col27a1
F2S4_170518_012_B01,L6 IT VISp Penk Col27a1
F2S4_170518_012_D01,L6 IT VISp Penk Col27a1
F2S4_170518_012_E01,L6 IT VISp Penk Col27a1
F2S4_170518_012_F01,L6 IT VISp Penk Col27a1
F2S4_170518_012_H01,L6 IT VISp Penk Col27a1
F2S4_170519_001_E01,L2/3 IT VISp Agmat
F2S4_170519_001_H01,L2/3 IT VISp Agmat
F2S4_170519_003_D01,L2/3 IT VISp Agmat
F2S4_170519_003_E01,L2/3 IT VISp Agmat
F2S4_170519_003_F01,L2/3 IT VISp Agmat
F2S4_170519_003_G01,L2/3 IT VISp Adamts2
F2S4_170519_004_G01,L2/3 IT VISp Agmat
F2S4_170519_005_A01,L6 IT VISp Penk Col27a1
F2S4_170519_005_B01,L6 IT VISp Penk Col27a1
F2S4_170519_005_C01,L6 IT VISp Penk Col27a1
F2S4_170519_005_D01,L6 IT VISp Penk Col27a1
F2S4_170519_005_E01,L6 IT VISp Penk Col27a1
F2S4_170519_005_F01,L6 IT VISp Penk Col27a1
F2S4_170519_005_G01,L6 IT VISp Penk Col27a1
F2S4_170519_006_A01,L6 IT VISp Penk Col27a1
F2S4_170519_006_B01,L6 IT VISp Col23a1 Adamts2
F2S4_170519_006_C01,L6 IT VISp Penk Col27a1
F2S4_170519_006_D01,L6 IT VISp Penk Col27a1
F2S4_170519_006_F01,L6 IT VISp Penk Col27a1
F2S4_170519_006_G01,L6 IT VISp Penk Col27a1
F2S4_170519_007_A01,L6 IT VISp Penk Col27a1
F2S4_170519_007_B01,L6 IT VISp Penk Col27a1
F2S4_170519_008_A01,L6 IT VISp Penk Col27a1
F2S4_170519_008_B01,L6 IT VISp Penk Col27a1
F2S4_170519_008_C01,L6 IT VISp Penk Fst
F2S4_170519_008_D01,L6 IT VISp Penk Col27a1
F2S4_170519_008_E01,L6 IT VISp Penk Col27a1
F2S4_170519_008_F01,L6 IT VISp Penk Col27a1
F2S4_170519_008_G01,L6 IT VISp Penk Col27a1
F2S4_170526_001_C01,L6 IT VISp Col23a1 Adamts2
F2S4_170526_004_A01,L6 IT VISp Col23a1 Adamts2
F2S4_170526_004_G01,L6 IT VISp Penk Col27a1
F2S4_170526_004_H01,L6 IT VISp Penk Col27a1
F2S4_170526_005_A01,L6 IT VISp Col18a1
F2S4_170526_006_B01,L6 IT VISp Col23a1 Adamts2
F2S4_170526_006_D01,L6 IT VISp Col23a1 Adamts2
F2S4_170526_009_C01,L6 IT VISp Penk Col27a1
F2S4_170526_010_G01,L6 IT VISp Penk Col27a1
F2S4_170526_011_H01,L6 IT VISp Penk Fst
F2S4_170526_015_A01,L6 IT VISp Penk Col27a1
F2S4_170526_016_F01,L6 IT VISp Penk Col27a1
F2S4_170526_017_G01,L6 IT VISp Penk Col27a1
F2S4_170526_018_C01,L6 IT VISp Penk Col27a1
F2S4_170526_018_F01,L6 IT VISp Penk Col27a1
F2S4_170526_019_B01,L6 IT VISp Penk Col27a1
F2S4_170526_019_G01,L6 IT VISp Penk Col27a1
F2S4_170526_020_C01,L6 IT VISp Col23a1 Adamts2
F2S4_170609_004_A01,Ctx-i
F2S4_170609_004_B01,Ctx-i
F2S4_170609_004_C01,Ctx-i
F2S4_170609_004_D01,Ctx-i
F2S4_170609_004_E01,Ctx-i
F2S4_170609_004_F01,Ctx-i
F2S4_170609_004_G01,Ctx-i
F2S4_170609_004_H01,Ctx-i
F2S4_170609_005_A01,Ctx-i
F2S4_170609_005_B01,Ctx-i
F2S4_170609_005_C01,Ctx-i
F2S4_170609_005_D01,Ctx-i
F2S4_170609_005_E01,Ctx-i
F2S4_170609_005_F01,Ctx-i
F2S4_170609_005_G01,Ctx-i
F2S4_170609_005_H01,Ctx-i
F2S4_170609_006_A01,Ctx-i
F2S4_170609_006_B01,Ctx-i
F2S4_170609_006_C01,Ctx-i
F2S4_170609_006_D01,Ctx-i
F2S4_170609_006_E01,Ctx-i
F2S4_170609_006_F01,Ctx-i
F2S4_170609_006_G01,Ctx-i
F2S4_170609_006_H01,Ctx-i
F2S4_170609_007_D01,Ctx-i
F2S4_170609_007_E01,Ctx-i
F2S4_170609_007_F01,Ctx-i
F2S4_170609_007_G01,Ctx-i
F2S4_170609_007_H01,Ctx-i
F2S4_170612_001_A01,L6 IT VISp Col23a1 Adamts2
F2S4_170612_001_B01,L6 IT VISp Penk Col27a1
F2S4_170612_001_C01,L6 IT VISp Col23a1 Adamts2
F2S4_170612_002_A01,L2/3 IT VISp Rrad
F2S4_170706_001_A01,L4 IT VISp Rspo1
F2S4_170707_019_C01,L6 IT VISp Penk Col27a1
F2S4_170714_013_C01,L5 IT ALM Tnc
F2S4_170803_001_D01,L6 IT VISp Col18a1
F2S4_170803_002_H01,L6 IT VISp Col18a1
F2S4_170803_004_G01,L6 IT VISp Col18a1
F2S4_170803_005_D01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_005_E01,L6 IT VISp Col18a1
F2S4_170803_005_F01,L6 IT VISp Penk Col27a1
F2S4_170803_006_C01,L6 IT VISp Penk Fst
F2S4_170803_007_A01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_007_E01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_007_G01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_008_A01,L6 IT VISp Col18a1
F2S4_170803_008_B01,L6 IT VISp Penk Fst
F2S4_170803_008_C01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_008_D01,L6 IT VISp Car3
F2S4_170803_008_E01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_008_F01,L6 IT VISp Penk Col27a1
F2S4_170803_008_H01,L6 IT VISp Penk Fst
F2S4_170803_009_A01,L6 IT VISp Penk Fst
F2S4_170803_009_B01,L6 IT VISp Penk Col27a1
F2S4_170803_009_C01,L6 IT VISp Penk Col27a1
F2S4_170803_009_D01,L6 IT VISp Penk Fst
F2S4_170803_009_F01,L6 IT VISp Col18a1
F2S4_170803_009_G01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_009_H01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_010_D01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_010_E01,L6 IT VISp Col18a1
F2S4_170803_010_H01,L6 IT VISp Penk Fst
F2S4_170803_011_B01,L6 IT VISp Penk Fst
F2S4_170803_011_E01,L6 IT VISp Penk Fst
F2S4_170803_011_F01,L6 IT VISp Penk Fst
F2S4_170803_012_B01,L6 IT VISp Penk Col27a1
F2S4_170803_012_D01,L6 IT VISp Penk Col27a1
F2S4_170803_012_E01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_012_F01,L6 IT VISp Col18a1
F2S4_170803_012_H01,L6 IT VISp Penk Fst
F2S4_170803_013_A01,L6 IT VISp Col18a1
F2S4_170803_013_D01,L6 IT VISp Col18a1
F2S4_170803_014_F01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_015_C01,L6 IT VISp Penk Col27a1
F2S4_170803_015_D01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_015_E01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_016_B01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_016_E01,L6 IT VISp Penk Col27a1
F2S4_170803_018_E01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_018_G01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_019_B01,L6 IT VISp Penk Fst
F2S4_170803_019_D01,L6 IT VISp Penk Fst
F2S4_170803_019_G01,L6 IT VISp Penk Fst
F2S4_170803_019_H01,L6 IT VISp Penk Col27a1
F2S4_170803_020_A01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_020_D01,L6 IT VISp Penk Fst
F2S4_170803_020_H01,L6 IT VISp Penk Fst
F2S4_170803_021_E01,L6 IT VISp Col23a1 Adamts2
F2S4_170803_021_F01,L6 IT VISp Penk Fst
F2S4_170803_021_G01,L6 IT VISp Penk Fst
F2S4_170803_021_H01,L6 IT VISp Penk Col27a1
F2S4_170807_006_B01,L2/3 IT VISp Rrad
F2S4_170807_008_A01,L2/3 IT VISp Adamts2
F2S4_170807_009_B01,L2/3 IT VISp Rrad
F2S4_170807_011_B01,L2/3 IT VISp Rrad
F2S4_170807_012_E01,L2/3 IT VISp Agmat
F2S4_170807_013_B01,L6 IT VISp Col23a1 Adamts2
F2S4_170807_013_H01,L6 IT VISp Penk Fst
F2S4_170807_014_B01,L6 IT VISp Col23a1 Adamts2
F2S4_170807_015_D01,L6 IT VISp Col18a1
F2S4_170807_015_F01,L6 IT VISp Col18a1
F2S4_170807_016_A01,L6 IT VISp Penk Fst
F2S4_170807_016_G01,L6 IT VISp Penk Fst
F2S4_170807_016_H01,L6 IT VISp Penk Col27a1
F2S4_170807_021_C01,L6 IT VISp Penk Col27a1
F2S4_170807_021_D01,L6 IT VISp Col23a1 Adamts2
F2S4_170807_021_E01,L6 IT VISp Penk Fst
F2S4_170807_021_F01,L6 IT VISp Col23a1 Adamts2
F2S4_170807_022_A01,L6 IT VISp Penk Fst
F2S4_170807_022_F01,L6 IT VISp Col23a1 Adamts2
F2S4_170807_023_A01,L6 IT VISp Col23a1 Adamts2
F2S4_170807_023_D01,L6 IT VISp Col23a1 Adamts2
F2S4_170807_023_F01,L6 IT VISp Col18a1
F2S4_170807_024_A01,L6 IT VISp Penk Fst
F2S4_170807_024_B01,L6 IT VISp Col23a1 Adamts2
F2S4_170807_024_E01,L6 IT VISp Penk Col27a1
F2S4_170807_024_F01,L6 IT VISp Penk Fst
F2S4_170828_001_B01,L6 IT VISp Col18a1
F2S4_170828_003_G01,L6 IT VISp Penk Col27a1
F2S4_170828_003_H01,L6 IT VISp Col18a1
F2S4_170828_008_A01,L4 IT VISp Rspo1
F2S4_170828_017_A01,L5 IT ALM Tnc
F2S4_170828_017_C01,L5 IT ALM Tmem163 Dmrtb1
F2S4_170828_017_E01,L5 IT ALM Tmem163 Dmrtb1
F2S4_170828_017_G01,L5 IT ALM Tmem163 Dmrtb1
F2S4_170828_019_C01,L5 IT ALM Tnc
F2S4_170828_023_E01,L6 IT ALM Tgfb1
F2S4_170914_001_A01,L6 IT VISp Car3
F2S4_170914_001_B01,L6 IT VISp Car3
F2S4_170914_001_C01,L6 IT VISp Car3
F2S4_170914_001_D01,L6 IT VISp Car3
F2S4_170914_001_E01,L6 IT VISp Car3
F2S4_170914_001_F01,L6 IT VISp Car3
F2S4_170914_001_G01,L6 IT VISp Car3
F2S4_170914_001_H01,L6 IT VISp Car3
F2S4_170914_002_A01,L6 IT VISp Car3
F2S4_170914_002_B01,L6 IT VISp Car3
F2S4_170914_002_C01,L6 IT VISp Car3
F2S4_170914_002_D01,L6 IT VISp Car3
F2S4_170914_002_E01,L6 IT VISp Car3
F2S4_170914_002_F01,L6 IT VISp Car3
F2S4_170914_002_G01,L6 IT VISp Car3
F2S4_170914_003_A01,L6 IT VISp Car3
F2S4_170914_003_B01,L6 IT VISp Car3
F2S4_170914_003_C01,L6 IT VISp Car3
F2S4_170914_003_D01,L6 IT VISp Car3
F2S4_170914_003_E01,L6 IT VISp Car3
F2S4_170918_001_A01,L6 IT VISp Car3
F2S4_170918_001_B01,L6 IT VISp Car3
F2S4_170918_001_C01,L6 IT VISp Car3
F2S4_170918_001_D01,L6 IT VISp Car3
F2S4_170918_001_E01,L6 IT VISp Car3
F2S4_170918_001_F01,L6 IT VISp Car3
F2S4_170918_001_G01,L6 IT VISp Car3
F2S4_170918_001_H01,L6 IT VISp Car3
F2S4_170918_002_A01,L6 IT VISp Car3
F2S4_170918_002_B01,L6 IT VISp Car3
F2S4_170918_002_C01,L6 IT VISp Car3
F2S4_170918_002_D01,L6 IT VISp Car3
F2S4_170918_002_E01,L6 IT VISp Car3
F2S4_170918_002_F01,L6 IT VISp Car3
F2S4_170918_002_G01,L6 IT VISp Car3
F2S4_170918_002_H01,L6 IT VISp Car3
F2S4_170918_003_A01,L6 IT VISp Car3
F2S4_171003_007_A01,L2/3 IT VISp Adamts2
F2S4_171003_007_G01,L2/3 IT VISp Adamts2
F2S4_171003_016_A01,L6 IT VISp Col18a1
F2S4_171003_016_C01,L6 IT VISp Penk Col27a1
F2S4_171003_016_F01,L6 IT VISp Penk Col27a1
F2S4_171003_017_A01,L6 IT VISp Penk Col27a1
F2S4_171003_017_B01,L6 IT VISp Penk Col27a1
F2S4_171003_017_C01,L6 IT VISp Penk Fst
F2S4_171003_017_H01,L6 IT VISp Penk Col27a1
FYS4_171003_508_B01,L6 IT VISp Penk Col27a1
FYS4_171003_508_D01,L6 IT VISp Col23a1 Adamts2
FYS4_171003_508_G01,L6 IT VISp Penk Fst
FYS4_171003_508_H01,L6 IT VISp Penk Col27a1
FYS4_171003_509_A01,L6 IT VISp Col23a1 Adamts2
FYS4_171003_509_B01,L6 IT VISp Col23a1 Adamts2
FYS4_171003_509_D01,L6 IT VISp Col23a1 Adamts2
FYS4_171003_509_F01,L6 IT VISp Col23a1 Adamts2
FYS4_171003_509_G01,L6 IT VISp Penk Col27a1
F2S4_171006_007_A01,L5 IT ALM Tnc
F2S4_171006_007_B01,L5 IT ALM Tnc
F2S4_171006_009_A01,L5 IT ALM Tnc
F2S4_171006_009_F01,L5 IT ALM Tnc
F2S4_171006_010_B01,L5 IT ALM Tnc
F2S4_171006_011_C01,L5 IT ALM Tnc
F2S4_171006_011_F01,L5 IT ALM Tnc
F2S4_171006_012_F01,L5 IT ALM Tnc
F2S4_171006_013_A01,L5 IT ALM Tnc
F2S4_171006_013_C01,L5 IT ALM Tnc
F2S4_171006_013_E01,L5 IT ALM Tnc
F2S4_171006_013_G01,L5 IT ALM Tnc
F2S4_171006_014_F01,L5 IT ALM Tmem163 Dmrtb1
F2S4_171006_015_D01,L5 IT ALM Tnc
F2S4_171006_016_A01,L5 IT ALM Tnc
F2S4_171027_001_B01,L5 IT VISp Col6a1 Fezf2
F2S4_171027_002_E01,L5 IT VISp Col27a1
F2S4_171027_003_D01,L5 IT VISp Col27a1
F2S4_171027_004_E01,L6 IT VISp Col18a1
F2S4_171027_004_H01,L6 IT VISp Penk Col27a1
F2S4_171027_006_A01,L5 IT ALM Gkn1 Pcdh19
F2S4_171027_006_C01,L5 IT ALM Cpa6 Gpr88
F2S4_171027_006_E01,L5 IT ALM Tmem163 Dmrtb1
F2S4_171027_006_F01,L5 IT ALM Tmem163 Dmrtb1
F2S4_171120_002_D01,L4 IT VISp Rspo1
F2S4_171120_009_D01,L5 IT VISp Hsd11b1 Endou
F2S4_171120_010_D01,L4 IT VISp Rspo1
F2S4_171120_010_E01,L4 IT VISp Rspo1
F2S4_171120_010_G01,L4 IT VISp Rspo1
F2S4_171120_011_B01,L4 IT VISp Rspo1
F2S4_171120_011_C01,L4 IT VISp Rspo1
F2S4_171120_011_D01,L4 IT VISp Rspo1
F2S4_171120_012_A01,L4 IT VISp Rspo1
F2S4_171120_012_B01,L4 IT VISp Rspo1
F2S4_171120_012_F01,L4 IT VISp Rspo1
F2S4_171120_012_H01,L4 IT VISp Rspo1
F2S4_171120_013_A01,L4 IT VISp Rspo1
F2S4_171120_013_B01,L4 IT VISp Rspo1
F2S4_171120_013_C01,L4 IT VISp Rspo1
F2S4_171120_013_D01,L4 IT VISp Rspo1
F2S4_171120_014_B01,L4 IT VISp Rspo1
F2S4_171120_014_H01,L4 IT VISp Rspo1
F2S4_171120_015_B01,L5 IT VISp Col27a1
F2S4_171120_015_E01,L5 IT VISp Batf3
F2S4_171120_017_F01,L5 IT VISp Batf3
F2S4_171120_018_D01,L5 IT VISp Col6a1 Fezf2
F2S4_171120_018_G01,L5 IT VISp Batf3
F2S4_171120_020_C01,L5 IT VISp Batf3
F2S4_171120_020_G01,L5 IT VISp Batf3
F2S4_171121_001_A01,L4 IT VISp Rspo1
F2S4_171121_001_B01,L5 IT ALM Pld5
F2S4_171121_001_C01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_001_D01,L5 IT ALM Pld5
F2S4_171121_001_E01,L5 IT ALM Pld5
F2S4_171121_001_G01,L5 IT ALM Pld5
F2S4_171121_001_H01,L5 IT ALM Pld5
F2S4_171121_002_A01,L5 IT ALM Lypd1 Gpr88
F2S4_171121_002_D01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_002_F01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_002_G01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_003_E01,L5 IT ALM Lypd1 Gpr88
F2S4_171121_003_H01,L5 IT ALM Lypd1 Gpr88
F2S4_171121_004_D01,L5 IT ALM Pld5
F2S4_171121_005_A01,L5 IT ALM Pld5
F2S4_171121_005_C01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_005_F01,L5 IT ALM Pld5
F2S4_171121_005_G01,L5 IT ALM Pld5
F2S4_171121_005_H01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_006_A01,L2/3 IT ALM Macc1 Lrg1
F2S4_171121_006_D01,L5 IT ALM Pld5
F2S4_171121_006_E01,L5 IT ALM Pld5
F2S4_171121_006_F01,L5 IT ALM Pld5
F2S4_171121_009_A01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_009_B01,L5 IT ALM Tnc
F2S4_171121_009_F01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_009_G01,L5 IT ALM Lypd1 Gpr88
F2S4_171121_011_A01,L5 IT ALM Pld5
F2S4_171121_011_B01,L5 IT ALM Lypd1 Gpr88
F2S4_171121_011_C01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_011_D01,L6 IT ALM Tgfb1
F2S4_171121_011_E01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_011_H01,L5 IT ALM Tnc
F2S4_171121_012_B01,L5 IT ALM Tnc
F2S4_171121_012_C01,L5 IT VISp Col6a1 Fezf2
F2S4_171121_012_D01,L5 IT ALM Tmem163 Dmrtb1
F2S4_171121_012_E01,L5 IT VISp Batf3
F2S4_171121_012_F01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_013_B01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_013_F01,L5 IT ALM Tmem163 Dmrtb1
F2S4_171121_013_G01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_013_H01,L5 IT ALM Lypd1 Gpr88
F2S4_171121_014_B01,L5 IT ALM Tnc
F2S4_171121_014_C01,L5 IT ALM Pld5
F2S4_171121_014_D01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_014_F01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_014_H01,L5 IT VISp Col6a1 Fezf2
F2S4_171121_015_D01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_015_F01,L5 IT ALM Lypd1 Gpr88
F2S4_171121_015_H01,L5 IT ALM Tmem163 Dmrtb1
F2S4_171121_016_C01,L5 IT ALM Lypd1 Gpr88
F2S4_171121_016_D01,L5 IT ALM Cbln4 Fezf2
F2S4_171121_016_E01,L5 IT ALM Tnc
F2S4_171121_016_F01,L5 IT ALM Cpa6 Gpr88
F2S4_171121_016_G01,L5 IT ALM Pld5
F2S4_171121_018_E01,L5 IT VISp Col27a1
F2S4_171121_019_A01,L6 IT ALM Oprk1
F2S4_171121_021_H01,L5 IT ALM Pld5
F2S4_171128_004_G01,L6 IT VISp Penk Col27a1
F2S4_171128_009_C01,L6 IT VISp Penk Col27a1
F2S4_171129_001_H01,L5 IT VISp Hsd11b1 Endou
F2S4_171129_002_C01,L2/3 IT VISp Agmat
F2S4_171129_002_D01,L2/3 IT VISp Agmat
F2S4_171129_002_E01,L4 IT VISp Rspo1
F2S4_171129_002_F01,L5 IT VISp Col27a1
F2S4_171129_006_E01,L2/3 IT VISp Agmat
F2S4_171129_006_G01,L2/3 IT VISp Agmat
F2S4_171129_007_A01,L6 IT VISp Col23a1 Adamts2
F2S4_171129_007_F01,L4 IT VISp Rspo1
F2S4_171129_009_G01,L6 IT VISp Penk Col27a1
F2S4_171204_001_H01,L5 IT ALM Tnc
F2S4_171204_002_G01,L5 IT ALM Tnc
F2S4_171204_003_B01,L5 IT ALM Npw
F2S4_171204_004_B01,L5 IT ALM Tnc
F2S4_171204_004_H01,L5 IT ALM Pld5
F2S4_171215_003_A01,L2/3 IT VISp Adamts2
F2S4_171215_003_B01,L2/3 IT VISp Adamts2
F2S4_171215_003_C01,L2/3 IT VISp Rrad
F2S4_171215_003_D01,L2/3 IT VISp Adamts2
F2S4_171215_004_A01,L2/3 IT VISp Adamts2
F2S4_171215_004_B01,L2/3 IT VISp Agmat
F2S4_171215_004_C01,L2/3 IT VISp Agmat
F2S4_171215_004_D01,L2/3 IT VISp Agmat
F2S4_171215_004_E01,L2/3 IT VISp Rrad
F2S4_171215_004_F01,L2/3 IT VISp Rrad
F2S4_171215_004_G01,L2/3 IT VISp Adamts2
F2S4_171215_004_H01,L2/3 IT VISp Rrad
F2S4_171215_005_A01,L2/3 IT VISp Agmat
F2S4_171215_005_B01,L2/3 IT VISp Agmat
F2S4_171215_005_C01,L2/3 IT VISp Adamts2
F2S4_171215_005_D01,L2/3 IT VISp Agmat
F2S4_171215_005_E01,L2/3 IT VISp Agmat
F2S4_171215_005_G01,L2/3 IT VISp Agmat
F2S4_171215_005_H01,L2/3 IT VISp Agmat
F2S4_171215_006_A01,L2/3 IT VISp Agmat
F2S4_171215_006_B01,L2/3 IT VISp Rrad
F2S4_171215_006_C01,L2/3 IT VISp Rrad
F2S4_171215_006_D01,L2/3 IT VISp Agmat
F2S4_171215_006_E01,L2/3 IT VISp Adamts2
F2S4_171215_006_F01,L2/3 IT VISp Adamts2
F2S4_171215_006_G01,L2/3 IT VISp Adamts2
F2S4_171215_006_H01,L2/3 IT VISp Rrad
F2S4_171215_007_E01,L2/3 IT VISp Adamts2
F2S4_171215_007_F01,L2/3 IT VISp Agmat
F2S4_171215_007_G01,L2/3 IT VISp Adamts2
F2S4_171215_007_H01,L2/3 IT VISp Adamts2
F2S4_171215_003_E01,L2/3 IT ALM Sla
F2S4_171215_003_F01,L2/3 IT ALM Sla
F2S4_171215_003_H01,L2/3 IT VISp Agmat
F1S4_180124_301_C01,L2/3 IT VISp Rrad
F1S4_180124_301_D01,L2/3 IT VISp Agmat
F1S4_180124_301_G01,L2/3 IT VISp Agmat
F1S4_180124_302_A01,L2/3 IT VISp Rrad
F1S4_180124_302_D01,L2/3 IT VISp Agmat
F1S4_180124_302_E01,L2/3 IT VISp Agmat
F1S4_180124_302_G01,L2/3 IT VISp Agmat
F1S4_180124_302_H01,L2/3 IT VISp Rrad
F1S4_180124_303_A01,L2/3 IT VISp Agmat
F1S4_180124_303_E01,L2/3 IT VISp Agmat
F1S4_180124_303_F01,L2/3 IT VISp Agmat
F1S4_180124_307_C01,L2/3 IT VISp Rrad
F1S4_180124_307_E01,L2/3 IT VISp Agmat
F1S4_180124_307_F01,L2/3 IT VISp Agmat
F1S4_180124_308_H01,L6 IT VISp Penk Col27a1
F1S4_180124_310_H01,L2/3 IT VISp Agmat
F1S4_180124_311_A01,L2/3 IT VISp Agmat
F1S4_180124_311_B01,L2/3 IT VISp Agmat
F1S4_180124_311_C01,L2/3 IT VISp Rrad
F1S4_180124_311_D01,L2/3 IT VISp Agmat
F1S4_180124_311_E01,L2/3 IT VISp Agmat
F1S4_180124_311_F01,L2/3 IT VISp Agmat
F1S4_180124_311_G01,L2/3 IT VISp Agmat
F1S4_180124_312_A01,L2/3 IT VISp Agmat
F1S4_180124_312_B01,L2/3 IT VISp Agmat
F1S4_180124_312_C01,L2/3 IT VISp Agmat
F1S4_180124_312_E01,L2/3 IT VISp Rrad
F1S4_180124_312_H01,L2/3 IT VISp Agmat
F1S4_180124_313_A01,L2/3 IT VISp Agmat
F1S4_180124_313_B01,L2/3 IT VISp Agmat
F1S4_180124_313_E01,L2/3 IT VISp Agmat
F1S4_180124_313_H01,L2/3 IT VISp Agmat
F1S4_180124_314_C01,L2/3 IT VISp Agmat
F1S4_180124_314_D01,L2/3 IT VISp Adamts2
F1S4_180124_314_E01,L2/3 IT VISp Agmat
F1S4_180124_314_F01,L2/3 IT VISp Agmat
F1S4_180124_314_G01,L2/3 IT VISp Agmat
F1S4_180124_314_H01,L2/3 IT VISp Adamts2
F1S4_180124_314_A01,L5 IT ALM Npw
F1S4_180124_315_G01,L5 IT ALM Pld5
F1S4_180124_315_H01,L2/3 IT ALM Macc1 Lrg1
F1S4_180124_316_C01,L2/3 IT ALM Sla
